Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality
cc4f3d2a-18b5-4585-816f-945af27d20b4,OPP798719-44,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,235 (HA),WGS84,-35.77665,137.60475,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,PILLMAN S.J. Stuart,1984,3,15,1984-03-15,"15/MAR/84, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
cb4c83e4-d81f-4686-9ac0-8dfe27a8e38a,MEL 0649508A,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 3.0 (Au),MEL,MEL,Flinders Chase National Park; on slope immediately E of Rocky River H.Q.,,-35.95,136.7333,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Willis, J.H.",1983,3,13,1983-03-13,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
c90f6bcc-b0de-450f-8062-5caf91e69805,OPP515740-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88692,137.51324,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
bfc0b419-ccfe-44a5-8469-d59161735c74,SUP12312-13,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.98106,137.17211,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,OVERTON B.M. Bev | HERBERT A. Tony,1995,3,6,1995-03-06,"06/MAR/95, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
b92b487b-ac35-498a-ae58-5f0ecae158c2,MEL 0239973A,http://id.biodiversity.org.au/node/apni/7612457,Eucalyptus diversifolia,,Eucalyptus diversifolia,species,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 3.0 (Au),MEL,MEL,Roadside depression.,,-35.8269,137.7089,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Christensen, T.J.",1995,3,6,1995-03-06,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
b5e3e7ab-ad79-483b-b804-3b09273c5cf5,AD 97122201,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,Near summit of Mt. Taylor,,-35.933333,137.05,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Jackson, G.",1971,3,21,1971-03-21,21-Mar-71,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
af292a57-30a0-48ec-8882-2db3a25d39d2,OPP515739-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88688,137.51324,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
967ff977-b863-4d11-98e2-80fa10575c93,OPP515738-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88688,137.51326,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
92c606ac-5665-4588-8ee5-ba5321cbaabd,OPP515727-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88689,137.51324,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
88a2d443-e304-48fd-b7d7-642abdf70106,SUP12322-6,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.92965,137.31811,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,OVERTON B.M. Bev | HERBERT A. Tony,1995,3,2,1995-03-02,"02/MAR/95, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
8811b4dd-72a1-4c67-9f34-2c8d5a2f0364,OPP515741-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88686,137.51325,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
834e9aed-4905-4dbe-ae76-afec3d8a3765,OPP515740-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88692,137.51324,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
7cc86029-1d0d-4861-9949-52190e4c373b,AD 99511330,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"American River Road, near Electricity of South Australia Sub-Station",,-35.826944,137.708889,,150,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Christensen, T.J.",1995,3,6,1995-03-06,06-Mar-95,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
75510b75-495c-4b98-b011-796f79891b25,OPP742043-23,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.9741,137.18011,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,LASHMAR K. Kym,2018,3,4,2018-03-04,"04/MAR/18, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
75111e30-baca-444a-8785-9f529d6e4968,SUP12311-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.94676,137.31916,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,OVERTON B.M. Bev | HERBERT A. Tony,1995,3,2,1995-03-02,"02/MAR/95, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
70d5d67a-ad46-42d1-a043-d4d2eec6cf71,SUP12308-4,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Seal Bay (CP),WGS84,-35.93575,137.28227,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,OVERTON B.M. Bev | HERBERT A. Tony,1995,3,2,1995-03-02,"02/MAR/95, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
70373b3b-e973-4c7b-a32c-53b39c9853af,AD 99215020,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"Boundary of Vivonne Bay Conservation Park and Vivonne Bay township, Point Ellen, South Coast",,-35.983333,137.166667,,1000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Overton, B.M.",1992,3,16,1992-03-16,16-Mar-92,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
567d132f-13d4-497b-8aee-eba58a51cabb,OPP515298-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88694,137.51326,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
53380cbd-0a41-41f3-a189-d499b520b6b6,AD 98351166,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"Main road nea Bay View Farm, E cove",AGD84,-35.78207005,137.8677842,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Willis, J.H.",1983,3,15,1983-03-15,15-Mar-83,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
4cd87fd8-bc32-4516-a9e7-b5ad8d426f29,OPP515742-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.8869,137.51326,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
44b5c6da-253f-42ce-a59a-ec6d5f32c10b,CANB 507122.1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,CC-BY 3.0 (Au),CANB,CANB,"Road to Cape Borda, ca 2 km E of Cape Borda Lighthouse",,-35.7511,136.6067,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Christensen, T.J.",1995,3,7,1995-03-07,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
43ebf261-45e4-46bf-8ee0-5adfe05334ab,OPP515732-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88685,137.5133,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,28,2013-03-28,"28/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
40bf17b6-de6a-40d6-aefd-22e07a0f3684,OPP515727-3,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88689,137.51324,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,18,2013-03-18,"18/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
3c3e244c-14b1-4cba-be73-7e7aed3d406c,SUP12330-2,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Ravine des Casoars (WA),WGS84,-35.79153,136.61483,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,OVERTON B.M. Bev | HERBERT A. Tony,1995,3,15,1995-03-15,"15/MAR/95, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
32e25044-4157-432a-adbc-7d821fd048d7,AD 99511337,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"South Coast Road, c. 9 km E of Vivonne Bay carpark",,-35.934722,137.225556,,150,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Christensen, T.J.",1995,3,8,1995-03-08,08-Mar-95,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
30dd33de-3edc-4b08-81fb-33dafc32cd74,MEL 0641811A,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia subsp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in21,Royal Botanic Gardens Victoria,co55,National Herbarium of Victoria,CC-BY 3.0 (Au),MEL,MEL,"Main road near Bay View Farm, Eastern Cove.",,-35.7833,137.8667,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Willis, J.H.",1983,3,15,1983-03-15,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE
2cabf02b-f392-48a2-97ae-aa8c510e588a,AD 99511343,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,"Road to Cape Borda, c. 2 km E of Cape Borda Lighthouse",,-35.751111,136.600556,,150,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Christensen, T.J.",1995,3,7,1995-03-07,07-Mar-95,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
2ae21781-3210-4db3-bfe9-4bc428b0c9b3,OPP515733-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88688,137.51326,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,28,2013-03-28,"28/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1e32b9e4-bd5b-43b5-84c1-26fc5f329427,OPP441700-10,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.92392,137.53615,,100,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,CROFT S.J. Sonia | SANDERS P.F. Paula,2013,3,8,2013-03-08,"08/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
1a9b6c15-2f49-46d2-aae1-ef600a3524cd,AD 97318305,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia Bonpl. ssp. diversifolia,,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr376,MEL AVH data,in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,CC-BY 3.0 (Au),AD,AD,Muston,,-35.816667,137.733333,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,"Cooper, H.M.",1948,3,28,1948-03-28,28-Mar-48,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE
1950d104-f34f-4958-98e9-c69c4ca97e11,OPP650437-10,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,1581 (HA),WGS84,-35.89416,137.56277,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,MILNE T. Tanya,2016,3,8,2016-03-08,"08/MAR/16, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
12fe4d74-0496-4131-99c3-5bbb96b33e3b,OPP515728-1,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,,WGS84,-35.88695,137.51326,,50,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,BOLWELL V. Venetia,2013,3,28,2013-03-28,"28/MAR/13, D",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
fa3c59af-fe1f-489c-b356-80326a9b6615,OPP909088-70,http://id.biodiversity.org.au/node/apni/7604546,Eucalyptus diversifolia ssp. diversifolia,Coastal White Mallee,Eucalyptus diversifolia subsp. diversifolia,subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus diversifolia,Eucalyptus diversifolia subsp. diversifolia,dr366,SA Flora (BDBSA),,,,,CC-BY 4.0 (Int),,,Beyeria (CP),WGS84,-35.78844,137.59543,,10000,Australia,South Australia,Kangaroo Island (DC),,Kanmantoo,,,,,,OVERTON B.M. Bev,,,,1980-01-01,"01/NOV/84, T",HumanObservation,HumanObservation,present,,,,TRUE,TRUE
